"This the the original data from Richard P. Rumelt, Strategy, Structure, and Economic Performance,",,,,,,,
"updated to extend to 1974. The rank column shows ranks in only 1949,1959, 1969,and 1974. ",,,,,,,
"The 1949 ranks are exact for 1-99, 100-200 are marked 200, and 300-500 are marked 500.",,,,,,,
"In500  = 1 when the firm was in the top 500, and 0 when it was smaller than that. ",,,,,,,
Data begins and ends in 1949 and 1974 unless the firm was formed after 1949 and/or was acquired or otherwise disappeared before 1974.,,,,,,,
Change the extension to CSV to open as a spreadsheet.,,,,,,,

Name,Symbol,SIC,Year,In 500,Rank,Strategy,Structure
RYAN AERONAUTICAL,RYN_,3721,1952,0,--,SB,FU
RYAN AERONAUTICAL,RYN_,3721,1953,0,--,DC,FU
RYAN AERONAUTICAL,RYN_,3721,1954,0,--,DC,FU
RYAN AERONAUTICAL,RYN_,3721,1955,0,--,DC,FU
RYAN AERONAUTICAL,RYN_,3721,1956,0,--,DC,FU
RYAN AERONAUTICAL,RYN_,3721,1957,1,--,RC,FU
RYAN AERONAUTICAL,RYN_,3721,1958,1,--,RC,FU
RYAN AERONAUTICAL,RYN_,3721,1959,1,442,RC,FU
RYAN AERONAUTICAL,RYN_,3721,1960,1,--,RC,PD
RYAN AERONAUTICAL,RYN_,3721,1961,1,--,RC,PD
RYAN AERONAUTICAL,RYN_,3721,1962,0,--,RC,PD
RYAN AERONAUTICAL,RYN_,3721,1963,0,--,RC,PD
RYAN AERONAUTICAL,RYN_,3721,1964,0,--,RC,PD
RYAN AERONAUTICAL,RYN_,3721,1965,1,--,RL,PD
RYAN AERONAUTICAL,RYN_,3721,1966,1,--,RL,PD
RYAN AERONAUTICAL,RYN_,3721,1967,0,--,RL,PD
SANDERS ASSOC INC DEL,SAA,3670,1951,0,--,DC,FU
SANDERS ASSOC INC DEL,SAA,3670,1952,0,--,DC,FU
SANDERS ASSOC INC DEL,SAA,3670,1953,0,--,DC,FU
SANDERS ASSOC INC DEL,SAA,3670,1954,0,--,DC,FU
SANDERS ASSOC INC DEL,SAA,3670,1955,0,--,DC,FU
SANDERS ASSOC INC DEL,SAA,3670,1956,0,--,DC,FU
SANDERS ASSOC INC DEL,SAA,3670,1957,0,--,DC,FS
SANDERS ASSOC INC DEL,SAA,3670,1958,0,--,DC,FS
SANDERS ASSOC INC DEL,SAA,3670,1959,0,0,DC,FS
SANDERS ASSOC INC DEL,SAA,3670,1960,0,--,DC,FS
SANDERS ASSOC INC DEL,SAA,3670,1961,0,--,DC,FS
SANDERS ASSOC INC DEL,SAA,3670,1962,0,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1963,0,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1964,0,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1965,0,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1966,0,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1967,1,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1968,1,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1969,1,440,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1970,1,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1971,0,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1972,0,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1973,0,--,DC,PD
SANDERS ASSOC INC DEL,SAA,3670,1974,0,713,DC,PD
SCHERING PLOUGH,SGP,2835,1949,0,0,RC,FU
SCHERING PLOUGH,SGP,2835,1950,0,--,RC,FU
SCHERING PLOUGH,SGP,2835,1951,0,--,RC,FU
SCHERING PLOUGH,SGP,2835,1952,0,--,RC,FU
SCHERING PLOUGH,SGP,2835,1953,0,--,RC,FU
SCHERING PLOUGH,SGP,2835,1954,0,--,RC,FU
SCHERING PLOUGH,SGP,2835,1955,0,--,RC,FU
SCHERING PLOUGH,SGP,2835,1956,0,--,RC,FU
SCHERING PLOUGH,SGP,2835,1957,1,--,RC,FU
SCHERING PLOUGH,SGP,2835,1958,1,--,RC,FU
SCHERING PLOUGH,SGP,2835,1959,1,463,RC,FU
SCHERING PLOUGH,SGP,2835,1960,1,--,RC,FU
SCHERING PLOUGH,SGP,2835,1961,1,--,RC,FU
SCHERING PLOUGH,SGP,2835,1962,1,--,RC,FU
SCHERING PLOUGH,SGP,2835,1963,1,--,RC,PD
SCHERING PLOUGH,SGP,2835,1964,1,--,RC,PD
SCHERING PLOUGH,SGP,2835,1965,1,--,RC,PD
SCHERING PLOUGH,SGP,2835,1966,1,--,RC,PD
SCHERING PLOUGH,SGP,2835,1967,1,--,RC,PD
SCHERING PLOUGH,SGP,2835,1968,1,--,RC,PD
SCHERING PLOUGH,SGP,2835,1969,1,408,RC,PD
SCHERING PLOUGH,SGP,2835,1970,1,--,RC,PD
SCHERING PLOUGH,SGP,2835,1971,1,--,RC,PD
SCHERING PLOUGH,SGP,2835,1972,1,--,RC,PD
SCHERING PLOUGH,SGP,2835,1973,1,--,RC,PD
SCHERING PLOUGH,SGP,2835,1974,1,266,RC,PD
SCHLITZ (JOS) BREWING,SLZ,2082,1949,1,200,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1950,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1951,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1952,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1953,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1954,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1955,0,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1956,0,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1957,0,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1958,0,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1959,0,274,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1960,0,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1961,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1962,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1963,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1964,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1965,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1966,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1967,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1968,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1969,1,243,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1970,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1971,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1972,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1973,1,--,SB,FU
SCHLITZ (JOS) BREWING,SLZ,2082,1974,1,240,SB,FU
SCOTT PAPER CO,SPP,2600,1949,1,200,DV,FU
SCOTT PAPER CO,SPP,2600,1950,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1951,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1952,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1953,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1954,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1955,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1956,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1957,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1958,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1959,1,153,DV,FU
SCOTT PAPER CO,SPP,2600,1960,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1961,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1962,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1963,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1964,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1965,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1966,1,--,DV,FU
SCOTT PAPER CO,SPP,2600,1967,1,--,DV,PD
SCOTT PAPER CO,SPP,2600,1968,1,--,DV,PD
SCOTT PAPER CO,SPP,2600,1969,1,154,DV,PD
SCOTT PAPER CO,SPP,2600,1970,1,--,DV,PD
SCOTT PAPER CO,SPP,2600,1971,1,--,DV,PD
SCOTT PAPER CO,SPP,2600,1972,1,--,DV,PD
SCOTT PAPER CO,SPP,2600,1973,1,--,DV,PD
SCOTT PAPER CO,SPP,2600,1974,1,178,DV,PD
SERVEL,SER_,3630,1949,1,500,DC,FU
SERVEL,SER_,3630,1950,1,--,DC,FU
SERVEL,SER_,3630,1951,1,--,DC,FU
SERVEL,SER_,3630,1952,1,--,DC,FU
SERVEL,SER_,3630,1953,1,--,DC,FU
SERVEL,SER_,3630,1954,1,--,RC,PD
SERVEL,SER_,3630,1955,1,--,RC,PD
SERVEL,SER_,3630,1956,0,--,RC,PD
SERVEL,SER_,3630,1957,0,--,SB,HC
SERVEL,SER_,3630,1958,0,--,SB,HC
SERVEL,SER_,3630,1959,0,0,SB,HC
SERVEL,SER_,3630,1960,0,--,SB,HC
SERVEL,SER_,3630,1961,0,--,SB,HC
SERVEL,SER_,3630,1962,0,--,RL,HC
SERVEL,SER_,3630,1963,0,--,RL,HC
SERVEL,SER_,3630,1964,0,--,RL,HC
SERVEL,SER_,3630,1965,0,--,RL,HC
SERVEL,SER_,3630,1966,0,--,RL,HC
SERVEL,SER_,3630,1967,0,--,RL,HC
SHELLER-GLOBE,SHG,3714,1949,0,0,SB,HC
SHELLER-GLOBE,SHG,3714,1950,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1951,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1952,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1953,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1954,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1955,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1956,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1957,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1958,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1959,0,0,SB,HC
SHELLER-GLOBE,SHG,3714,1960,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1961,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1962,0,--,SB,HC
SHELLER-GLOBE,SHG,3714,1963,1,--,SB,HC
SHELLER-GLOBE,SHG,3714,1964,1,--,SB,HC
SHELLER-GLOBE,SHG,3714,1965,1,--,SB,HC
SHELLER-GLOBE,SHG,3714,1966,1,--,RC,PD
SHELLER-GLOBE,SHG,3714,1967,0,--,RC,PD
SHELLER-GLOBE,SHG,3714,1968,0,--,RC,PD
SHELLER-GLOBE,SHG,3714,1969,0,414,RL,PD
SHELLER-GLOBE,SHG,3714,1970,0,--,RL,PD
SHELLER-GLOBE,SHG,3714,1971,0,--,RL,PD
SHELLER-GLOBE,SHG,3714,1972,0,--,RL,PD
SHELLER-GLOBE,SHG,3714,1973,0,--,RL,PD
SHELLER-GLOBE,SHG,3714,1974,1,499,RL,PD
SPERRY,SPY_,9997,1949,1,200,UC,PD
SPERRY,SPY_,9997,1950,1,--,UC,PD
SPERRY,SPY_,9997,1951,1,--,UC,PD
SPERRY,SPY_,9997,1952,1,--,UC,PD
SPERRY,SPY_,9997,1953,1,--,UC,PD
SPERRY,SPY_,9997,1954,1,--,UC,PD
SPERRY,SPY_,9997,1955,0,--,UC,PD
ST. REGIS PAPER CO,SRT,2600,1949,1,99,DV,FU
ST. REGIS PAPER CO,SRT,2600,1950,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1951,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1952,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1953,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1954,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1955,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1956,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1957,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1958,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1959,1,92,DV,FU
ST. REGIS PAPER CO,SRT,2600,1960,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1961,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1962,1,--,DV,FU
ST. REGIS PAPER CO,SRT,2600,1963,1,--,DV,PD
ST. REGIS PAPER CO,SRT,2600,1964,1,--,DV,PD
ST. REGIS PAPER CO,SRT,2600,1965,1,--,DV,PD
ST. REGIS PAPER CO,SRT,2600,1966,1,--,DV,PD
ST. REGIS PAPER CO,SRT,2600,1967,1,--,DV,PD
ST. REGIS PAPER CO,SRT,2600,1968,1,--,DV,PD
ST. REGIS PAPER CO,SRT,2600,1969,1,133,DV,PD
ST. REGIS PAPER CO,SRT,2600,1970,1,--,DV,PD
ST. REGIS PAPER CO,SRT,2600,1971,1,--,DV,PD
ST. REGIS PAPER CO,SRT,2600,1972,1,--,DV,PD
ST. REGIS PAPER CO,SRT,2600,1973,1,--,DV,PD
ST. REGIS PAPER CO,SRT,2600,1974,1,135,DV,PD
STALEY (A E) MFG CO,STA,2046,1949,1,200,SB,FU
STALEY (A E) MFG CO,STA,2046,1950,1,--,SB,FU
STALEY (A E) MFG CO,STA,2046,1951,1,--,SB,FU
STALEY (A E) MFG CO,STA,2046,1952,1,--,SB,FU
STALEY (A E) MFG CO,STA,2046,1953,1,--,SB,FU
STALEY (A E) MFG CO,STA,2046,1954,1,--,DC,PD
STALEY (A E) MFG CO,STA,2046,1955,1,--,DC,PD
STALEY (A E) MFG CO,STA,2046,1956,1,--,DC,PD
STALEY (A E) MFG CO,STA,2046,1957,1,--,DC,PD
STALEY (A E) MFG CO,STA,2046,1958,1,--,DC,PD
STALEY (A E) MFG CO,STA,2046,1959,1,203,DC,PD
STALEY (A E) MFG CO,STA,2046,1960,1,--,DC,PD
STALEY (A E) MFG CO,STA,2046,1961,1,--,DC,PD
STALEY (A E) MFG CO,STA,2046,1962,1,--,DC,PD
STALEY (A E) MFG CO,STA,2046,1963,1,--,DC,PD
STALEY (A E) MFG CO,STA,2046,1964,1,--,DC,PD
STALEY (A E) MFG CO,STA,2046,1965,1,--,RC,PD
STALEY (A E) MFG CO,STA,2046,1966,1,--,RC,PD
STALEY (A E) MFG CO,STA,2046,1967,1,--,RC,PD
STALEY (A E) MFG CO,STA,2046,1968,1,--,RC,PD
STALEY (A E) MFG CO,STA,2046,1969,1,315,RC,PD
STALEY (A E) MFG CO,STA,2046,1970,1,--,RC,PD
STALEY (A E) MFG CO,STA,2046,1971,1,--,RC,PD
STALEY (A E) MFG CO,STA,2046,1972,1,--,RC,PD
STALEY (A E) MFG CO,STA,2046,1973,1,--,RC,PD
STALEY (A E) MFG CO,STA,2046,1974,1,287,RC,PD
STANDARD BRANDS INC,SB,2000,1949,1,200,RC,FU
STANDARD BRANDS INC,SB,2000,1950,1,--,RC,FU
STANDARD BRANDS INC,SB,2000,1951,1,--,RC,FU
STANDARD BRANDS INC,SB,2000,1952,1,--,RC,FU
STANDARD BRANDS INC,SB,2000,1953,1,--,RC,FU
STANDARD BRANDS INC,SB,2000,1954,1,--,RC,FU
STANDARD BRANDS INC,SB,2000,1955,1,--,RC,FU
STANDARD BRANDS INC,SB,2000,1956,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1957,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1958,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1959,1,102,RC,FS
STANDARD BRANDS INC,SB,2000,1960,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1961,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1962,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1963,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1964,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1965,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1966,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1967,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1968,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1969,1,120,RC,FS
STANDARD BRANDS INC,SB,2000,1970,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1971,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1972,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1973,1,--,RC,FS
STANDARD BRANDS INC,SB,2000,1974,1,120,RC,FS
STANDARD KOLLSMAN INDS,SKO,3679,1949,1,0,SB,FU
STANDARD KOLLSMAN INDS,SKO,3679,1950,1,--,DC,FS
STANDARD KOLLSMAN INDS,SKO,3679,1951,1,--,DC,FS
STANDARD KOLLSMAN INDS,SKO,3679,1952,1,--,DC,FS
STANDARD KOLLSMAN INDS,SKO,3679,1953,1,--,DC,FS
STANDARD KOLLSMAN INDS,SKO,3679,1954,1,--,DC,FS
STANDARD KOLLSMAN INDS,SKO,3679,1955,1,--,DC,FS
STANDARD KOLLSMAN INDS,SKO,3679,1956,1,--,DC,FS
STANDARD KOLLSMAN INDS,SKO,3679,1957,1,--,DC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1958,1,--,DC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1959,1,489,DC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1960,1,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1961,1,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1962,1,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1963,0,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1964,0,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1965,0,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1966,0,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1967,0,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1968,0,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1969,0,0,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1970,0,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1971,0,--,UC,PD
STANDARD KOLLSMAN INDS,SKO,3679,1972,0,--,UC,PD
STANDARD OIL CO OHIO,SOH,2912,1949,1,69,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1950,1,--,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1951,1,--,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1952,1,--,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1953,1,--,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1954,1,--,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1955,1,--,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1956,1,--,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1957,1,--,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1958,1,--,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1959,1,118,SV,FU
STANDARD OIL CO OHIO,SOH,2912,1960,1,--,SV,FS
STANDARD OIL CO OHIO,SOH,2912,1961,1,--,SV,FS
STANDARD OIL CO OHIO,SOH,2912,1962,1,--,SV,FS
STANDARD OIL CO OHIO,SOH,2912,1963,1,--,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1964,1,--,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1965,1,--,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1966,1,--,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1967,1,--,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1968,1,--,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1969,1,97,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1970,1,--,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1971,1,--,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1972,1,--,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1973,1,--,DV,FS
STANDARD OIL CO OHIO,SOH,2912,1974,1,87,DV,FS
STANLEY WORKS,SWK,3429,1949,1,500,RC,PD
STANLEY WORKS,SWK,3429,1950,1,--,RC,PD
STANLEY WORKS,SWK,3429,1951,1,--,RC,PD
STANLEY WORKS,SWK,3429,1952,1,--,RC,PD
STANLEY WORKS,SWK,3429,1953,1,--,RC,PD
STANLEY WORKS,SWK,3429,1954,1,--,RC,PD
STANLEY WORKS,SWK,3429,1955,1,--,RC,PD
STANLEY WORKS,SWK,3429,1956,1,--,RC,PD
STANLEY WORKS,SWK,3429,1957,1,--,RC,PD
STANLEY WORKS,SWK,3429,1958,1,--,RC,PD
STANLEY WORKS,SWK,3429,1959,1,373,RC,PD
STANLEY WORKS,SWK,3429,1960,1,--,RC,PD
STANLEY WORKS,SWK,3429,1961,1,--,RC,PD
STANLEY WORKS,SWK,3429,1962,1,--,RC,PD
STANLEY WORKS,SWK,3429,1963,1,--,RC,PD
STANLEY WORKS,SWK,3429,1964,1,--,RC,PD
STANLEY WORKS,SWK,3429,1965,1,--,RC,PD
STANLEY WORKS,SWK,3429,1966,1,--,RC,PD
STANLEY WORKS,SWK,3429,1967,1,--,RC,PD
STANLEY WORKS,SWK,3429,1968,1,--,RC,PD
STANLEY WORKS,SWK,3429,1969,1,354,RC,PD
STANLEY WORKS,SWK,3429,1970,1,--,RC,PD
STANLEY WORKS,SWK,3429,1971,1,--,RC,PD
STANLEY WORKS,SWK,3429,1972,1,--,RC,PD
STANLEY WORKS,SWK,3429,1973,1,--,RC,PD
STANLEY WORKS,SWK,3429,1974,1,318,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1949,1,500,RC,FS
STAUFFER CHEMICAL CO,STF,2802,1950,1,--,RC,FS
STAUFFER CHEMICAL CO,STF,2802,1951,1,--,RC,FS
STAUFFER CHEMICAL CO,STF,2802,1952,1,--,RC,FS
STAUFFER CHEMICAL CO,STF,2802,1953,1,--,RC,FS
STAUFFER CHEMICAL CO,STF,2802,1954,1,--,RC,FS
STAUFFER CHEMICAL CO,STF,2802,1955,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1956,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1957,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1958,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1959,1,202,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1960,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1961,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1962,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1963,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1964,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1965,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1966,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1967,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1968,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1969,1,215,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1970,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1971,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1972,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1973,1,--,RC,PD
STAUFFER CHEMICAL CO,STF,2802,1974,1,233,RC,PD
STERLING DRUG INC,STY,2836,1949,1,500,RC,PD
STERLING DRUG INC,STY,2836,1950,1,--,RC,PD
STERLING DRUG INC,STY,2836,1951,1,--,RC,PD
STERLING DRUG INC,STY,2836,1952,1,--,RC,PD
STERLING DRUG INC,STY,2836,1953,1,--,RC,PD
STERLING DRUG INC,STY,2836,1954,1,--,RC,PD
STERLING DRUG INC,STY,2836,1955,1,--,RC,PD
STERLING DRUG INC,STY,2836,1956,1,--,RC,PD
STERLING DRUG INC,STY,2836,1957,1,--,RC,PD
STERLING DRUG INC,STY,2836,1958,1,--,RC,PD
STERLING DRUG INC,STY,2836,1959,1,217,RC,PD
STERLING DRUG INC,STY,2836,1960,1,--,RC,PD
STERLING DRUG INC,STY,2836,1961,1,--,RC,PD
STERLING DRUG INC,STY,2836,1962,1,--,RC,PD
STERLING DRUG INC,STY,2836,1963,1,--,RC,PD
STERLING DRUG INC,STY,2836,1964,1,--,RC,PD
STERLING DRUG INC,STY,2836,1965,1,--,RC,PD
STERLING DRUG INC,STY,2836,1966,1,--,RC,PD
STERLING DRUG INC,STY,2836,1967,1,--,RC,PD
STERLING DRUG INC,STY,2836,1968,1,--,RC,PD
STERLING DRUG INC,STY,2836,1969,1,200,RC,PD
STERLING DRUG INC,STY,2836,1970,1,--,RC,PD
STERLING DRUG INC,STY,2836,1971,1,--,RC,PD
STERLING DRUG INC,STY,2836,1972,1,--,RC,PD
STERLING DRUG INC,STY,2836,1973,1,--,RC,PD
STERLING DRUG INC,STY,2836,1974,1,229,RC,PD
STEVENS (J P) & CO INC,STN,2200,1949,1,96,SB,FU
STEVENS (J P) & CO INC,STN,2200,1950,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1951,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1952,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1953,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1954,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1955,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1956,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1957,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1958,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1959,1,94,SB,FU
STEVENS (J P) & CO INC,STN,2200,1960,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1961,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1962,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1963,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1964,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1965,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1966,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1967,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1968,1,--,SB,FU
STEVENS (J P) & CO INC,STN,2200,1969,1,115,SB,FU
STEVENS (J P) & CO INC,STN,2200,1970,1,--,SB,PD
STEVENS (J P) & CO INC,STN,2200,1971,1,--,SB,PD
STEVENS (J P) & CO INC,STN,2200,1972,1,--,SB,PD
STEVENS (J P) & CO INC,STN,2200,1973,1,--,SB,PD
STEVENS (J P) & CO INC,STN,2200,1974,1,157,SB,PD
STEWART WARNER CORP,STX,3569,1949,1,500,UP,PD
STEWART WARNER CORP,STX,3569,1950,1,--,UP,PD
STEWART WARNER CORP,STX,3569,1951,1,--,UP,PD
STEWART WARNER CORP,STX,3569,1952,1,--,UP,PD
STEWART WARNER CORP,STX,3569,1953,1,--,UP,PD
STEWART WARNER CORP,STX,3569,1954,1,--,UP,PD
STEWART WARNER CORP,STX,3569,1955,1,--,UP,PD
STEWART WARNER CORP,STX,3569,1956,1,--,UP,PD
STEWART WARNER CORP,STX,3569,1957,1,--,UP,PD
STEWART WARNER CORP,STX,3569,1958,1,--,UP,PD
STEWART WARNER CORP,STX,3569,1959,1,347,UP,PD
STEWART WARNER CORP,STX,3569,1960,1,--,UP,PD
